puuid,leagueId,queueType,tier,rank,summonerId,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,ratedTier,ratedRating
RMZO71lKH4ikaMRmAloH4VjTIHXRpE08hI6ZD_hOtzZpTzBrMHJtsmGCaPa-i9e29OBPUTiAQpCbJA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,7NB3CzNsr9oMd30hlh_wZrhIgI7Jb80x3iCCErS1a5v1M4k,153.0,118,93,False,False,True,False,,
Bl4I685eKJxvGQmJrWRA94KNv0Rp5fadlMwkIqI-oeDbMbZ9svbFIH2ZIJak2ELdcTtSLAJXExWDHQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,2txDpLaZCa8VZuY1nc-bsDK7LLBsH2rZz__0KYuuyPlgQ0g,182.0,71,50,False,False,True,False,,
Pz13pBwmkez8OZAzmWFOEqMbGNn4UrTCYFvzEPucxQgVbo_Ws209HAHLLhv9c4qIfhdLtYSOnPIvmg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,LcjaIUavAjJfy1CphApG8U7AjPv8VqK6qwRBioKK_di7LO9p37UQzJ5rQQ,141.0,62,29,False,False,True,False,,
gWJRvkzzcusoSDTYy_Fx_dueiTQVAOR5Sf9uMM57pArcI2aVgNEXP4I383v18a4mxMbr18VnMA2tnw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,KgikkLRcRcoJky68YX-t5f1bilbBHPzrBVzfudZRYe470MxdPUXQo7n5bQ,150.0,134,104,False,False,True,False,,
SfMa1_XvtPwDRpsFxnFgFCj9Kzu80c6Wc1N-9PCU8g_RTBTmgkjbhYiXdgNEqvelhvV2pB0oGY48kw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,wVw6Pl2AuwgSVUpcbP2sESAy3T1JB1DNU9EYW38wIybR2agMZrdvtxVjFg,149.0,79,61,False,False,True,False,,
kwt1JwXlhy_2KHlax_B0WepDZKBdaI-_3BEcpwU7Ton7XW5DKT2iUn97R1bGXfsMtf4uRXj0ACO7yA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,WnXso6Mxn2A2aAH5pOOhkUIjX-v4bxRUbxzzmRdZtqirMoU,193.0,111,91,False,False,True,False,,
KFSM7JqmXPPlL56qK6crt_ysa1T14FQj82y4gEZF-UNIhYWOs0xVh_5VsLfRHxwzbFWH3WpbKVZF9w,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,RGt3ounFG9C2CbzLHwVZWveIGEOLQxzEt_KFDLshmO7nFJg,148.0,84,67,False,False,True,True,,
r4rO7xOVRZRgvkUw3sZhHYwA04qBaSfrZ1a4xr4SITQa0ymapJBc79Z6iSlyzDCqfoc_5lQS7b74_A,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,wpJ4cUHiuiWY1aXjyfbpkXH1O7pr5NMEnFD813jP0TGI13k,147.0,78,53,False,False,True,False,,
8UeuGHCJZJGJFW7x8xFyoqUZm46JtPXsiEit1kBxja_ph76LctsPWMRguNX4PT84fyEjG78YqZygYA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,kwj_-JuiBYbkU_IxakQSyDGjO7LXy07l6IKRTT6hYI3jHX4,108.0,129,109,True,False,False,False,,
u9-NE0ovIG5mOof7E1TKcNCr5ctA5Dekc5u3HqLUDbW7tCCTkn9Ma8-2mF7XXiL4oa7CluGMLuYlTw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,q6JvOxw3kPV82XwvvYrTu37mvQbMAqb00UsVRi0OTbi3vge7B1Caq7lxPQ,157.0,77,46,False,False,True,True,,
-blFYbbUasChHZDsnU27gg1UJ4TIjz7jPR-7BmRzSrfvGCUXliIXNGBaw0r1oINHTYjugBHywbasJw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,-IHVYM-_HATOdShVJP0DWXsJF1-TPSUMxmGqXLgRwsNhrDM,143.0,129,94,False,False,True,False,,
3OuKPtUXIiceqjeOVs7JrhG0Q7bk45pU6JzR2mJrTMRblDF46dKLwFaO7kNAmFoG7F83qZOCBvRY-A,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,UP04m9EZuzc0Rq4fYShC4IeOY0E7XU1IV61zb5JQa_uPipSXYD9ywS-Xpw,143.0,125,106,True,False,False,False,,
MPGDJvNYMTOb2F1xUjTpaNCkCC0Og74EwlrWL87e_XdWzrNOFyn6O3BAZ60d7ilYdedef45ahl3KOg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,aGbgezfE8bPrtm0FudxT1pyxnC_cpPob5pxnyoXamjkcvBE,143.0,98,73,False,False,True,True,,
Jbmlu5Q0CR1A1-Tq7C5zYanLwX2_NkacsYvCO7RdRM9_d4vfgEucYkfcx7i8gztbakEE8KF4htgzlA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,D_0WU5rz2PbfgsnGyFgtA3vhYgNdBAI3oH6z9axVwJGZX2eJv_9mxFcpbw,185.0,105,79,False,False,True,True,,
69hYa4C_kSYg96_wXRxwdJ7VB05P8HTNlk264kH0Zr4zg7PSRgDGM9Ui0BiUoeyrvJKFidIBPA_viw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,LzEAn4f9pZ4iQplCFN1Bhc3mEuke9n8X03cucyUA5MOAUkE,140.0,162,140,False,False,True,True,,
g7uKXSHJfgO7DOxk8VAoG4dc0XRHMXvrfa5tM1QPCq2STj5V1hE0FwZvF5HWBuAwSkMwxAsQD25Eyw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,3hzWNAVODP3QFNsm_peD5VmpXYxIPqYIcbONkG4lE8lygNA,139.0,129,116,False,False,True,True,,
DJENz5O02rY__HGe5RBr6ftFhPgfwpTO4XqtmW_m6ViI1fSZfzVh7tNtJ4bkvAdBGqa6dCp_MBdzfw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,kYkMccYvhjsjHowJ6Ry1FfEKdkmssKwx_X8o_6581sqxtF0,138.0,183,163,False,False,True,False,,
-wCczY2BgDWrfMl1m3BJs0z7L8PPEPyMpWzwCjMgJj3mHRyO6qXyc52KKG-P-f5cYuDW2M4TRRQLpw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,AC1V6lOohmomLAnlWH9TML-_erwgusglc86ctYAzOrtK43w,138.0,108,83,False,False,True,False,,
1zs4lBY25WonKecrCK-vP0IxyoxPJjC4shVjUsxaSA_ei6STDynUlQcjj5VxoLBZfyHYzSbJ8AI20g,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,PGLJaB4rYS1B78TvlfY3QPbE43prZYfC-psKSGAxT6NqUqY,137.0,65,41,False,False,True,True,,
b9YWsPUGNB5g3USEoN-w0rDyydhltvHFGCfFzOnSh401k8si-gWoSuiiMW22Skbbo0GDjJv5kPKpFg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,JPceqDni24iHjZ2KPTKutiRLeu6KMVC9UHUvRVukJdI31sM,135.0,91,68,False,False,True,False,,
i6nheokVqTYnDIZx5-P-nsEy8plGkgh3-N-IIbCvujU48lVnds3QDYcwhPvdwEBT4oOw667ifV4tFA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,tEuiVZmd4_1nTj02Ac1tHJ1eEMtW43qdvcXB7bV6JEba8Hc,135.0,78,60,False,False,True,False,,
Ve7t5C3L1M2NqC8jh4PVppje4DqqG50iZeYUav10zCSGSg6zaOOUJvclSj73qgJaHRpPfKOWyI7Xuw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,KqW2qH9L0WNP5b386eYWsZ-GDD2g228N4I3VFWCboZ8lq9o,135.0,69,41,False,False,True,True,,
rmZpq05IojJ0wdYla3X0IKKBNEfP0kn5ennfhTbXWsu92NS-1elDsrlUsA1U2jhmEdUHlgW3IvGHKA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,M-lGe2C_QqL-W9PqMKEp4IYLGjFc-YhODx8SHqyObXuRhAE,93.0,105,90,False,False,True,False,,
_qu5YUZIT404-5Rm6ln608KkJG_Lm2AIHouycsdD1hzZ_LAEZmXCIUyGw3hhtOkVeUAxOMJdr3e-lw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,kpcsklqJGXcU2T1zBET9F_phT0_14SsjlaTFETXkpzlwahYn,124.0,100,76,False,False,True,False,,
pcRwJK2dKFNU1pJXkV5Mh1IalC4Rwlo2r9UmEIh-z0A5DiVFFirfhvlFK9Z_up71rZuKqlxFqQePKw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,RTE9u_p8v9TrFH_6ZQWtgI9Q-f0rBTUedwmmsBrNYjYzCQ,134.0,80,50,False,False,True,False,,
-4MlGV9en1kt3SEAoxfzYY8r5EteJ0rxWI57aSnCoro9eWJdds5pEobUArE1UcXK-Iiipk_c28xGOQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,H2RjRI93bu05avDZECAQEwAjht7gVw3Twan6uVSXHAakZQ8,164.0,146,111,False,False,True,False,,
jNsaH71ZcI4tXHT3tviVOuhbS5Z0IqTb2ngr_gcI2hJFh97mZqWYH3U75pgZ51PxHc34fmARTb42LQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,2lh_zKL_HAhGmrIsnmOYf7wTQdnd09A8hB1q57A9x3oDTNM,132.0,94,81,False,False,True,False,,
nrzRxQZSKxxEa0C2v3UslJw5Aj26mzVzRSOxeSX-QVMTK1TvKPeETov8qqUuu_3xFfo1BDKT6ze4zg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,Q9zyNjNFd0w8kNBOJieqv5IRUTq-7MzoNW6hOlnNtGpwa_U,168.0,81,50,False,False,True,False,,
bYsnIcY-msbaLKxHzZkTmtYqHhnt_aD_0H9ENx-_07uLyqqMi0WCqS3YNG3jh9wFwfab6vvLy26zmg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,vAo1xOk4wy51ISgrQ5FiXsRLiBSz-3sK-f9PQhcfbqcSlQ,132.0,69,49,False,False,True,False,,
KLLTrPMCGqo5ypw6jTHmsJGfkO3AEdvCNok5HqbtdL1S4cUAfDw6nPQhurHTPWqHpD4IECCFWJBKSA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,k0OmbtaTmKQmTSm_RaoxtcL1nkQxsNbpaSl97WE619vXTQnBb4F9gKf8hQ,132.0,62,33,False,False,True,False,,
iAqdKcp7CxqfYHAU0akAZLE9q6U_Oj_K3QV4SqoX6QxfTp76AXZYJW-gaoVYXshc1kmzHfvGJD3BDQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,gZTlAlPAeR-EUds0Tzc1IJPnHIf2t0VuOEnY4VWRBIg6lsI,130.0,101,81,False,False,True,False,,
9SR3zPadaxvJycCMUIpBH3E40EzaP8JeVvcecccepYJD75uOWq8ggyjFj9abEYchVqIq5Odma5ECKA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,Mf3D55lE1VwmRUgqeMnFsIyDbZHXe9gx9hqYcSuIAy6Jp9wrGMjEdOX1aA,130.0,83,65,False,False,True,False,,
AmiQMQdVwgsbM8KDyOmTsav-s882U7aO5ELGTiyE_jf1gKlQ5EZR8Q31YzqHIWk67O-qiyaFrR_AEQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,34tUh_Bjfz3s_TL3ROi0Yayk1stck-fdZNTEGoaDUS-swCm5UxCBNsGCTA,129.0,128,97,False,False,True,True,,
FZ2eNwcLIIDwD-K5Ps05xQh8MJzOFUNP2CBaeXxp6APG3TxNXafY15Xd07rnV40TJwjuTuPdBCWK1Q,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,T_MxjfEwo-nNRWFsZDj9nyBYQHbHOPtVkATQcLfcdJOdKxo,129.0,106,81,False,False,True,False,,
DrPxn85-jE8XWtkpHZeTmzYCj86BE44IRdo_S12VPiUK8TWawU1Ldy5fsNB-w-75rgYCDvyLeA7UWw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,MImM-UEPRWx6H6_upLBMy2W9XcX6VUP1I-3dyXuyra-SXg0,142.0,165,157,True,False,True,True,,
c6Hwo3nR5sXmGExrafM6Wx3sQGvr_ILhPhzGJptXZA21BFTl2NoD6GdL3bjF5lKX-yfT8WXaWf7y_Q,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,CGYCm-2VlZuzL9tGq5bNaMhI8QBkz2YnMcv2P4v5GlxBM5w,128.0,71,61,False,False,True,False,,
SnrLpurZMwHLNeMAE2eM94-HHKHlJlX4_AT-Zaf4JVcPNjATrHwcw6PwuQBafBBPGuVu5fR2A9GtSA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,f8M_SOyiUELg-OSDWd8C18UNcZjSNv545n9fwgdZAJjZkQ,127.0,154,123,False,False,True,True,,
QhQ3UE2zKchNrobddHoOMN92z3sziGvM3pXsO9XCvh1iWx7lIoesOWeo4r8Iso6MFcUikXGIEyWOmQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,IbxFoz6Dy-NpH3czKVstIfSRWWl2eRd_bJ1YanN60aU9anm85FtDNwYxuA,126.0,121,116,False,False,True,False,,
OMSeXrEBMhSn8QKxF6cnx1Zv7PBANYoTFYBBpqXrOzKb2MxToMeJHDjwX9CZBOPx-RgFcJ4SXJlhfg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,7P2ue4okUbUpI2lLpnaColD4PK2Y0EjtanQo4lOiWgF0Pwc,178.0,88,68,False,False,True,False,,
pAKewwe6IKYt97tC3P3GtFUoU7GPvKyLwfeL4X6pXsC2C7ExsX43JCOOx8gfrSoLozag-8jwgsOpmg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,gqj-5cjLBKjwMZ7mLPvJrgiWiyE0_D-qwmo3jbS_AO5EK43lp-mJFoZcig,113.0,81,56,False,False,True,False,,
BkGJFh8D6jn2r2mrwLhJRwQmXp2i6vvakCLuiGAN783r888QXNBswBk_Aq75Ori2s1JXNgGFLwWtYw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,wT8g8I1LUNSWm22k5Q5WlcZ8_wJHQY7I8JuF9b-54RZ6Nl0,125.0,133,105,False,False,True,True,,
9vBB3EXLSCmGC2N5NHDy3NKPzzD08R-aFpCjGUcqA2GuY3NF1ze-I_zMXWlOjiwFT4g49URz7Fbw-Q,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,zb3uV6EMYHpqMuwIiIucjUgVd1-bM25KfmyqDUe7gTYvB8w,125.0,124,103,False,False,True,False,,
FkYhbkSOTS-J0NvbA2bWwtUlcGxGPd2bVmC5tD-d-6qi6sYykqdXl24ogibSzNEpDV8GZA6YBSxRNA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,7S9J0j6F7YxlosdDm6zReY3PtwdafhOGpL6R3L9sN7_RuRk,125.0,90,56,False,False,True,False,,
nMJTZYbBx_ZL3vuSatI1d6qmhix3zXRVX_4_q5nYU5tL-hCaup5lPHdCH1S6DiVjrJ4MldZ2ct4rgg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,zudNbkGyaLwH6ew7Vx4o45lVH6ETU8hEqnbyvOBwkEtmxw,155.0,103,76,False,False,True,True,,
gV34Xn10VhGttBrtjeaFCdfluSt3xo3eUDCp6gkssCa6YdGpHf5wypLJr-Zd0EWIIPKoMPHdLz4YTQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,0nkh2_ZoRlUyUGCKaqT4iQQApWrSh8v57Fnja540Tqheu-c,123.0,111,94,False,False,True,True,,
eGbsV4MLkn2YsnbBUmTGyTVnKY_9cVQlp5K5r_jkWy2Nhrpo57eNojDEbOCMuPDuA6taBtuLE7BlIA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,sxz7DdNS-nI8hC1m_amnBUMhk7P_mwOSwf37-MJUpLOE3HY,71.0,61,42,False,False,True,False,,
8D7O0dA9Z6trb_rIyEtqHrqe7EbnG_xadfZbVMaoEoHiwmK6Xh5r6_TFbCEXweO4fQBo8f5A0gpAwA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,sA3fDdcBKk7OFNiQMV6OQAY9oowyQBb1ttPdtYPgH3zXtA,121.0,113,93,False,False,True,True,,
xbLkCvim70tSDYFrINUW4eA4-dsKtYhXecg8FZPdM5vmUcWJDd_BtbStodvukeUh0FoJmQ89T2w-JQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,EhlnAhw1tMeOOXBhYaYuD5Jr1r_EWolVp39WILr1GEREpg,141.0,111,85,False,False,True,False,,
ZboLwS6790Z1dICl_IlGQBdV4sS6wXZ4w2G-Hfruggls_3Yb9NUnaJCM5660ssrchNMlofbm11YDSw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,4zHUZfXNZ_iYcQQTvViHwsoKJAvt4kQNLaCzp-Tl_C6xCUI,177.0,80,60,False,False,True,False,,
hkY85ms4BiG64jBYCrCGB_nxzaqJhRKd6kpsP4Gf9kfkNl5Pb8i4zc5Ir8HRYN25GHrqRlZudfkM0Q,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,Dp693ORAMBmhct3PtriXDRdtqglJ7EmHV6t6CAuDykQWkGP7on1UPxNpXg,121.0,68,39,False,False,True,False,,
z54HELUJ65zTK5S8uNibIAKBzK78nY3224EVg8TdxMvzJplHZ16tX-CxRbdApT326Ph7KNtsjdLKgQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,dNEgYTgMTqY7eANwFnZ1vjJTrKQ-Nu42-0b9Sph51WZA4w,130.0,99,84,False,False,True,False,,
ig0eD6wb_OZ_oKIIxoiZ1LP_tQig_ESOQAiGQxXpV8Co3FCqN_uCIPk_bzoumJkpsQHD-UyJu5ietw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,Z0TYfPQOlPUiDKs-bdNmOq0FxgiwaG9x4kTyR-63QKayajI,120.0,93,80,False,False,True,False,,
KaVo7cnyhenbripsT5N3nb7DfYZDueOgH1RxpSrO7U3Y7gTQYTFoNV_yTGKu88TF22egp71_OKhCDQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,m1ONl-6GqkTiI6qMHoOmgA-0P8Nbw2vwKhfO8KPnihYno-WOMUaCm2y6sg,119.0,155,131,True,False,True,False,,
y-pZWimv0guDkMH5N1c00jVebXEvuk5yRDXBUFRaZot96dZyebiI4Fmal4pNvkJtKYrmLt0Q4hrmjA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,5hVyAfw8E5-jzihVUL57tA01gI68-4Rx3665aNZfjBUXC576BrAey2VroA,119.0,101,92,False,False,True,False,,
o_PpStIAfVgoYrQYKSwLqGShFDuxfuX5RWbGCj6-OVpRJTtzwNX0awW9U0TqjkWcmz6goYf1F_SZAw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,NA7N45R1KY3G2NSk27miTzwj77Hjo2kkcULe-aIYSBfsDxA,119.0,92,72,False,False,True,False,,
A_6a0wlZkawlXlW1c06r13w7bJRL-iHyvc7SojrL-98wfTuC0Cpa46WfJBb62mCV-5PIB1CzW9vvqg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,7NUb532CWPDR9a4Zcmntds1jT66oKdVCwM3Hj3uj9qqdCg,119.0,78,51,False,False,True,True,,
hfT1nSk43L5gSN7_ZqflQfL-NEOYZCUWbiLx-3M4SlnLxMTu-iD1Ygd5K-ijHTuCy2E3cHZYt0zk8w,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,ZpzcFuXjpeSO6oXoRtPPz2OV-oQEiOGDvvym27bJdZpwlgiUBETp34AU2w,119.0,64,34,False,False,True,False,,
iRbPSm7oqpRzlt8rVShgW_9SG6RMC_bahwBspQZCwaQ6mIe9-4zeRzcBsXy1q7AfyIoo0UAFETHnJg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,WYovviEj2uSa_-pyosBm9Tyot6Wo_GZFdINF2UYcDTtBQw,151.0,133,110,False,False,True,False,,
_iFlJCURk0zwTEKn0cLCsUsKAEP3BWxCdp4pF4PX1iDXV9yMXBq-WzUvYil_Zb9ItSxN3-E5vrA9tw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,aQAMk7i-vyie1G035MiVlO-MxfQJAIv0IGBMcRWMOdhdHXo,118.0,131,107,False,False,True,False,,
ju8qkhpq5Powqg0qnk4xRvW3vWa9JU0k-LVpwmkSTPDepRfoQhMQpoPCQ_LTgxOn_OeId-GmkkyLUw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,ViEAFdrILSJD8hY_vj7R3iOEjlu2BV7Zj_i7H_rmw_3xSMFxorxBkpg18g,117.0,128,104,False,False,True,False,,
lDykhVK5J7Z5kAizfSU1UkmVrQO-qA4pqsZWt0BOdTwqxyMVYE8vbSs6TlhDQH6JPJfhVHHfIpBSAQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,cWhDdGTTCQQMbaE5jpUx75skc5yWTP-_BZ5pE196x5QZkYM,117.0,114,80,False,False,True,False,,
Y4-XGDTH6vz_9YQmxlW_ve3RuPUIm6Dtrge3dqnFXaEjPQs16th7hZWGf5GzIXDeZqzR7taoHQc5cA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,NXlcWlrkGP7h0CZNzbYTQI1KwFcOLaSh-GiJx_t4m9kRYQ,116.0,81,62,False,False,True,False,,
7haIS8galiG_8Zk9Q4QgbZuuQk3yVjP2WqBfavO85qonP4PJ9NvwvUfeBZlCfeQQM6KsWJlPWASTLw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,ZHlvA0r8fkTWzZVC23o7Fscwq92m7fiigHZdadc_Eo9kuA,135.0,87,64,False,False,True,False,,
_ul25TdJL2ahf2EWM51xksWosRUG8fIcvjTBcfSBKbpiwvPHnbHoFvfr3NaTYxFrAD0ltA91k4BCIg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,zwU13-Hr2zmqoYu50xSBc-bmMfvtf8-UzPzNVEdyEC42fVufI6o1_nIv9w,114.0,114,87,False,False,True,True,,
FIunaJD6JrHPU8gpu8WyJzp9IuHKNANRQECOK2WuxjZkloXwHQtlIt84-PT4qWVr02yDgIIVCOa5SQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,IKoywBuevNWeuKt3fMe6M0SUxkUhbcrcl_3ySpm4Dm8hPRE,114.0,89,68,False,False,True,False,,
FIunaJD6JrHPU8gpu8WyJzp9IuHKNANRQECOK2WuxjZkloXwHQtlIt84-PT4qWVr02yDgIIVCOa5SQ,08ea2438-5de7-48ba-bd08-ba5219439e9c,RANKED_TFT_DOUBLE_UP,GOLD,I,31990506,44.0,9,2,False,False,False,True,,
H21iObKBLqZnDMQFrKoY4xMsjj2DIndgLkzX5GxnAzgyu1FNNduLTtNfPQxdrBqoKvWiiQa2EL5ORw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,-hyyLL1w6DV5xXneq5QL_oZrEr0uRDp5miLKfBQjJoruQcRBWG4juLAqNQ,114.0,74,55,False,False,True,True,,
r1Rfk0jbtNn-6SY5M4aLflAXwPOsqxPf9Puij3yVSyINMran3auHKMh89J-Vbg7l1T0y_kUJVaiyFQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,vOcWGk-dtKsa34ycSPQvQdRPW5vLBqe3USW3zItDHlstTBd2,113.0,131,102,False,False,True,False,,
pKYChtRIz3WYhUjJmY6hmebD8ZdoUnqcubSpmNFD8Wo8WMvMK9nl4mREFvVJfmH9JzyWnQ4yU5ibXg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,9ftS_W68y1tDYoMeTK7JSsvEp7YrHD3jgt2JmMSG5eKvGzU,145.0,101,91,False,False,True,True,,
73tWsmAUcXE6DAX5gfsXjOLY3e9gMQBO9bn7ouHeAKkqDaIgDo-YqwMqsoz-HEF6frmzKq75xRyuQA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,q-t_3F1TxCTHrAr8l01ef7RIkTuMukhYfjk6hUCybCaeuzYxeEhBEBYnnw,137.0,91,56,False,False,True,False,,
rA2INJO1LIOKJr2bASs8g8il3PT0O4UaD2v4RCmuSWK43qwsJMIkUZVnPs4s4XuE7LY2PPSmRb2H5Q,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,WR_INxIwCB_wYC4w_M6nZwQdib8djpN_fSNZhDy_2qMWtw,113.0,60,25,False,False,True,False,,
W-Xx9Fif2ciIo0vigo6Gmti8NGrRmFiNTqxGatnLPkCUNOSmQSBzIBcl4R23XchD7BdDXfrzwP88Jg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,yFHoWVX8JbiI_Cib6__hi68IFobySJ1ZRW71QVcnZ3pqfPk,110.0,112,104,False,False,True,False,,
1gUaugd9FB3EFHFVL91NhHHfHpf2lLnzTqFz-7bzyp0HKEOIKBjg1gYJIL_qAhGDre0rHXFKd8n8tw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,enwCx90HfgszBHJJOoRgw5Ce-E6e6YIfg4PnhtHao-G3PIqMJIYJ1LB3yA,110.0,104,76,False,False,True,False,,
GZIDVHGbUQmVYg7CZaBmFjUc856fJ206OyTjj2VIZZ26vvnOwxu9yaJa-QYXxAie8z0xBOhL2vaNYA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,I6VZTJOaReNhEPvq6OIpJ3GGt1l_3Whul7gdv5uRDJDJHw,110.0,84,65,False,False,True,False,,
E75rakr-3KVMR8MI62f_ijYAOg-JNV0eYAq7CjOgGnng_EEN-0j2-6-smUBnbYxvzVki7kgOuHNYbA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,ZVBHLcEXm73-joLVIK2xzCLUJpQeLlLCamVCW9rVPHcsixw,111.0,79,67,False,False,True,False,,
